Data;Hora (UTC);Temp. Ins. (C);Umi. Ins. (%)
11/01/2025;1200;23,8;83,8
11/01/2025;1300;25,8;77,7
11/01/2025;1400;27,3;71,8
11/01/2025;1500;28,7;66,2
11/01/2025;1600;29,7;58,7
11/01/2025;1700;30,6;52,6
11/01/2025;1800;30,6;51,3
11/01/2025;1900;30,2;52,6
11/01/2025;2000;30,8;49,5
11/01/2025;2100;29,0;52,9
11/01/2025;2200;26,8;58,4
11/01/2025;2300;25,2;64,1
12/01/2025;0000;24,1;68,6
12/01/2025;0100;23,4;72,1
12/01/2025;0200;22,4;76,5
12/01/2025;0300;21,7;79,7
12/01/2025;0400;21,2;81,7
12/01/2025;0500;20,7;83,2
12/01/2025;0600;19,7;84,8
12/01/2025;0700;19,5;86,5
12/01/2025;0800;19,1;87,9
12/01/2025;0900;19,1;89,0
12/01/2025;1000;19,8;89,4
12/01/2025;1100;20,6;89,3
12/01/2025;1200;21,4;88,6
12/01/2025;1300;23,7;86,5
12/01/2025;1400;25,6;82,2
12/01/2025;1500;27,0;76,4
12/01/2025;1600;27,9;71,1
12/01/2025;1700;28,9;66,1
12/01/2025;1800;28,9;63,0
12/01/2025;1900;29,1;61,7
12/01/2025;2000;28,5;61,8
12/01/2025;2100;27,7;62,4
12/01/2025;2200;26,1;64,0
12/01/2025;2300;24,2;69,1
13/01/2025;0000;22,5;74,1
13/01/2025;0100;21,2;78,0
13/01/2025;0200;20,3;80,6
13/01/2025;0300;19,5;82,7
13/01/2025;0400;19,1;84,2
13/01/2025;0500;18,7;85,0
13/01/2025;0600;18,7;85,8
13/01/2025;0700;18,6;86,5
13/01/2025;0800;18,6;87,3
13/01/2025;0900;18,3;88,0
13/01/2025;1000;19,5;88,0
13/01/2025;1100;21,6;86,4
13/01/2025;1200;23,4;82,9
13/01/2025;1300;24,7;78,7
13/01/2025;1400;26,7;73,3
13/01/2025;1500;27,7;68,4
13/01/2025;1600;27,6;66,4
13/01/2025;1700;29,2;62,7
13/01/2025;1800;29,2;59,4
13/01/2025;1900;28,7;58,3
13/01/2025;2000;28,5;57,0
13/01/2025;2100;27,5;58,0
13/01/2025;2200;25,6;60,5
13/01/2025;2300;23,0;67,9
14/01/2025;0000;21,5;72,1
14/01/2025;0100;20,4;74,9
14/01/2025;0200;19,4;77,8
14/01/2025;0300;18,5;80,2
14/01/2025;0400;17,6;82,0
14/01/2025;0500;17,0;83,8
14/01/2025;0600;16,7;85,5
14/01/2025;0700;16,5;87,1
14/01/2025;0800;16,1;88,6
14/01/2025;0900;16,1;89,7
14/01/2025;1000;17,5;89,6
14/01/2025;1100;19,1;89,4
14/01/2025;1200;21,2;88,1
14/01/2025;1300;24,2;84,4
14/01/2025;1400;26,3;78,3
14/01/2025;1500;28,0;71,4
14/01/2025;1600;28,4;66,0
14/01/2025;1700;28,4;63,7
14/01/2025;1800;29,8;57,8
14/01/2025;1900;30,0;53,3
14/01/2025;2000;29,6;52,1
14/01/2025;2100;28,1;55,3
14/01/2025;2200;24,8;63,4
14/01/2025;2300;22,6;70,9
15/01/2025;0000;21,4;75,6
15/01/2025;0100;20,5;79,1
15/01/2025;0200;20,2;81,8
15/01/2025;0300;20,2;83,8
15/01/2025;0400;20,1;85,2
15/01/2025;0500;19,9;86,4
15/01/2025;0600;19,6;87,5
15/01/2025;0700;19,1;88,5
15/01/2025;0800;18,6;89,5
15/01/2025;0900;18,2;90,5
15/01/2025;1000;20,0;90,6
15/01/2025;1100;22,5;89,6
15/01/2025;1200;24,9;87,0
15/01/2025;1300;26,3;81,8
15/01/2025;1400;27,1;76,4
15/01/2025;1500;28,1;72,3
15/01/2025;1600;28,5;69,3
15/01/2025;1700;29,6;66,8
15/01/2025;1800;30,2;64,3
15/01/2025;1900;29,8;63,7
15/01/2025;2000;29,2;66,0
15/01/2025;2100;28,4;67,4
15/01/2025;2200;27,1;70,7
15/01/2025;2300;25,8;76,2
16/01/2025;0000;24,1;80,3
16/01/2025;0100;22,6;85,0
16/01/2025;0200;22,3;88,4
16/01/2025;0300;21,9;90,6
16/01/2025;0400;21,6;92,3
16/01/2025;0500;21,3;93,6
16/01/2025;0600;21,1;94,7
16/01/2025;0700;20,9;95,6
16/01/2025;0800;21,0;96,3
16/01/2025;0900;21,1;97,0
16/01/2025;1000;22,1;97,1
16/01/2025;1100;22,4;97,1
16/01/2025;1200;24,7;95,2
16/01/2025;1300;25,8;92,0
16/01/2025;1400;26,3;87,9
16/01/2025;1500;26,5;83,4
16/01/2025;1600;27,1;79,0
16/01/2025;1700;28,3;75,2
16/01/2025;1800;28,7;72,1
16/01/2025;1900;27,8;73,9
16/01/2025;2000;27,0;78,6
16/01/2025;2100;22,8;83,2
16/01/2025;2200;22,4;90,3
16/01/2025;2300;22,1;93,8
17/01/2025;0000;22,1;95,9
17/01/2025;0100;22,2;97,3
17/01/2025;0200;22,3;98,1
17/01/2025;0300;22,2;98,7
17/01/2025;0400;22,1;99,1
17/01/2025;0500;21,9;99,3
17/01/2025;0600;21,9;99,4
17/01/2025;0700;21,9;99,2
17/01/2025;0800;21,7;98,9
17/01/2025;0900;21,7;98,5
17/01/2025;1000;21,9;98,0
17/01/2025;1100;22,6;97,0
17/01/2025;1200;23,0;95,7
17/01/2025;1300;23,6;94,2
17/01/2025;1400;24,1;92,7
17/01/2025;1500;25,0;91,2
17/01/2025;1600;26,4;89,2
17/01/2025;1700;27,0;86,4
17/01/2025;1800;27,2;83,7
17/01/2025;1900;28,2;81,6
17/01/2025;2000;26,3;79,5
17/01/2025;2100;23,6;85,7
17/01/2025;2200;23,6;89,9
17/01/2025;2300;22,6;92,1
18/01/2025;0000;20,9;93,7
18/01/2025;0100;20,7;94,7
18/01/2025;0200;20,9;95,6
18/01/2025;0300;21,2;96,4
18/01/2025;0400;20,9;97,2
18/01/2025;0500;20,9;97,9
18/01/2025;0600;21,1;98,5
18/01/2025;0700;21,0;99,0
18/01/2025;0800;20,8;99,4
18/01/2025;0900;20,7;99,7
18/01/2025;1000;21,4;99,9
18/01/2025;1100;23,2;99,4
18/01/2025;1200;24,0;99,5
18/01/2025;1300;25,5;98,6
18/01/2025;1400;27,0;96,4
18/01/2025;1500;28,3;92,7
18/01/2025;1600;30,0;87,9
18/01/2025;1700;30,9;78,7
18/01/2025;1800;30,4;67,3
18/01/2025;1900;30,3;64,8
18/01/2025;2000;30,2;67,1
18/01/2025;2100;30,9;66,5
18/01/2025;2200;29,8;65,3
18/01/2025;2300;25,8;74,2
19/01/2025;0000;23,8;81,2
19/01/2025;0100;23,3;85,4
19/01/2025;0200;23,6;87,5
19/01/2025;0300;23,0;88,7
19/01/2025;0400;22,6;89,9
19/01/2025;0500;22,5;91,1
19/01/2025;0600;22,6;92,2
19/01/2025;0700;22,6;93,1
19/01/2025;0800;22,6;93,8
19/01/2025;0900;21,9;94,3
19/01/2025;1000;23,0;94,3
19/01/2025;1100;25,6;92,9
19/01/2025;1200;27,3;91,0
19/01/2025;1300;28,8;87,4
19/01/2025;1400;30,4;80,3
19/01/2025;1500;29,8;72,9
19/01/2025;1600;30,5;73,7
19/01/2025;1700;31,2;67,3
19/01/2025;1800;31,9;65,6
19/01/2025;1900;31,2;63,3
19/01/2025;2000;31,8;63,4
19/01/2025;2100;31,3;60,6
19/01/2025;2200;23,8;71,6
19/01/2025;2300;23,0;77,8
20/01/2025;0000;22,3;83,2
20/01/2025;0100;22,5;87,0
20/01/2025;0200;22,5;88,7
20/01/2025;0300;22,2;89,0
20/01/2025;0400;21,4;90,0
20/01/2025;0500;20,7;91,1
20/01/2025;0600;20,6;92,3
20/01/2025;0700;20,2;93,3
20/01/2025;0800;19,6;94,1
20/01/2025;0900;19,7;94,9
20/01/2025;1000;20,7;95,1
20/01/2025;1100;22,9;94,5
20/01/2025;1200;23,7;93,2
20/01/2025;1300;26,0;90,7
20/01/2025;1400;27,9;86,4
20/01/2025;1500;29,4;80,3
20/01/2025;1600;29,7;73,9
20/01/2025;1700;31,0;67,1
20/01/2025;1800;31,6;61,6
20/01/2025;1900;31,8;58,5
20/01/2025;2000;31,1;58,6
20/01/2025;2100;30,6;60,9
20/01/2025;2200;29,4;63,7
20/01/2025;2300;26,0;72,1
21/01/2025;0000;24,6;78,6
21/01/2025;0100;24,0;82,0
21/01/2025;0200;23,4;84,4
21/01/2025;0300;23,1;86,2
21/01/2025;0400;22,7;87,6
21/01/2025;0500;21,7;88,7
21/01/2025;0600;21,4;89,8
21/01/2025;0700;21,4;90,9
21/01/2025;0800;21,2;91,9
21/01/2025;0900;20,5;92,6
21/01/2025;1000;22,1;93,0
21/01/2025;1100;25,0;92,1
21/01/2025;1200;26,9;89,8
21/01/2025;1300;28,6;84,9
21/01/2025;1400;29,6;77,0
21/01/2025;1500;30,3;69,9
21/01/2025;1600;30,6;65,1
21/01/2025;1700;31,6;60,3
21/01/2025;1800;31,7;59,1
21/01/2025;1900;31,6;58,3
21/01/2025;2000;29,8;63,8
21/01/2025;2100;30,8;65,1
21/01/2025;2200;29,7;64,3
21/01/2025;2300;25,3;74,3
22/01/2025;0000;23,6;81,1
22/01/2025;0100;23,9;85,0
22/01/2025;0200;23,0;86,8
22/01/2025;0300;22,3;88,2
22/01/2025;0400;21,6;89,3
22/01/2025;0500;21,2;90,3
22/01/2025;0600;21,4;91,2
22/01/2025;0700;21,1;92,1
22/01/2025;0800;21,4;92,7
22/01/2025;0900;21,1;93,3
22/01/2025;1000;22,3;93,4
22/01/2025;1100;25,6;91,6
22/01/2025;1200;28,4;87,3
22/01/2025;1300;30,2;79,2
22/01/2025;1400;31,4;69,7
22/01/2025;1500;31,5;62,6
22/01/2025;1600;32,0;59,2
22/01/2025;1700;33,1;53,6
22/01/2025;1800;33,8;49,2
22/01/2025;1900;33,9;48,7
22/01/2025;2000;34,6;48,7
22/01/2025;2100;32,1;48,6
22/01/2025;2200;26,7;62,2
22/01/2025;2300;26,8;67,7
23/01/2025;0000;25,7;72,1
23/01/2025;0100;25,3;74,9
23/01/2025;0200;22,3;80,3
23/01/2025;0300;19,5;84,3
23/01/2025;0400;19,1;87,5
23/01/2025;0500;18,8;90,1
23/01/2025;0600;19,2;92,1
23/01/2025;0700;19,4;93,8
23/01/2025;0800;19,5;95,1
23/01/2025;0900;19,1;96,1
23/01/2025;1000;19,6;96,6
23/01/2025;1100;21,4;96,4
23/01/2025;1200;22,8;95,1
23/01/2025;1300;24,7;92,6
23/01/2025;1400;27,3;88,2
23/01/2025;1500;29,4;80,4
23/01/2025;1600;31,3;69,3
23/01/2025;1700;32,6;60,5
23/01/2025;1800;31,8;58,7
23/01/2025;1900;31,5;60,1
23/01/2025;2000;29,7;63,1
23/01/2025;2100;28,9;66,9
23/01/2025;2200;28,3;68,7
23/01/2025;2300;25,7;74,3
24/01/2025;0000;25,3;79,1
24/01/2025;0100;23,7;82,3
24/01/2025;0200;22,5;84,9
24/01/2025;0300;22,0;86,4
24/01/2025;0400;21,4;87,0
24/01/2025;0500;21,2;87,6
24/01/2025;0600;20,7;88,9
24/01/2025;0700;20,3;90,3
24/01/2025;0800;20,3;91,4
24/01/2025;0900;20,2;92,5
24/01/2025;1000;20,6;93,3
24/01/2025;1100;23,3;92,5
24/01/2025;1200;25,3;90,8
24/01/2025;1300;27,3;86,9
24/01/2025;1400;29,1;80,7
24/01/2025;1500;29,8;71,8
24/01/2025;1600;30,6;65,5
24/01/2025;1700;30,0;63,3
24/01/2025;1800;32,2;58,1
24/01/2025;1900;32,9;54,2
24/01/2025;2000;32,2;52,8
24/01/2025;2100;30,0;59,0
24/01/2025;2200;29,1;62,7
24/01/2025;2300;23,1;72,0
25/01/2025;0000;21,4;83,2
25/01/2025;0100;21,1;89,4
25/01/2025;0200;20,8;93,1
25/01/2025;0300;20,7;95,4
25/01/2025;0400;20,7;97,1
25/01/2025;0500;20,5;98,2
25/01/2025;0600;19,9;99,0
25/01/2025;0700;19,8;99,6
25/01/2025;0800;19,7;99,9
25/01/2025;0900;19,6;100,0
25/01/2025;1000;21,1;100,0
25/01/2025;1100;23,2;99,5
25/01/2025;1200;24,0;99,1
25/01/2025;1300;25,1;98,7
25/01/2025;1400;26,9;98,1
25/01/2025;1500;28,7;95,2
25/01/2025;1600;30,4;89,3
25/01/2025;1700;31,8;79,3
25/01/2025;1800;32,4;65,1
25/01/2025;1900;33,1;58,0
25/01/2025;2000;30,1;59,1
25/01/2025;2100;22,1;80,4
25/01/2025;2200;21,5;93,0
25/01/2025;2300;20,9;96,7
26/01/2025;0000;20,9;98,1
26/01/2025;0100;20,8;98,9
26/01/2025;0200;20,5;99,3
26/01/2025;0300;20,6;99,5
26/01/2025;0400;20,8;99,4
26/01/2025;0500;20,7;99,5
26/01/2025;0600;20,3;99,5
26/01/2025;0700;20,1;99,6
26/01/2025;0800;19,8;99,9
26/01/2025;0900;19,8;100,0
26/01/2025;1000;20,1;100,0
26/01/2025;1100;21,1;100,0
26/01/2025;1200;22,3;99,7
26/01/2025;1300;24,5;98,2
26/01/2025;1400;26,0;95,7
26/01/2025;1500;27,3;92,0
26/01/2025;1600;29,2;87,6
26/01/2025;1700;29,6;81,8
26/01/2025;1800;23,8;83,3
26/01/2025;1900;26,8;86,9
26/01/2025;2000;27,9;85,6
26/01/2025;2100;25,5;85,5
26/01/2025;2200;23,7;87,4
26/01/2025;2300;22,2;88,6
27/01/2025;0000;21,6;89,8
27/01/2025;0100;22,0;90,9
27/01/2025;0200;22,0;91,9
27/01/2025;0300;21,9;92,8
27/01/2025;0400;21,5;93,6
27/01/2025;0500;21,4;94,4
27/01/2025;0600;21,0;95,1
27/01/2025;0700;20,9;95,7
27/01/2025;0800;20,6;96,3
27/01/2025;0900;20,4;96,8
27/01/2025;1000;20,5;97,3
27/01/2025;1100;21,3;97,5
27/01/2025;1200;23,2;96,9
27/01/2025;1300;24,9;95,5
27/01/2025;1400;25,7;92,8
27/01/2025;1500;26,3;89,3
27/01/2025;1600;24,7;88,2
27/01/2025;1700;28,3;86,6
27/01/2025;1800;27,2;83,5
27/01/2025;1900;25,0;84,9
27/01/2025;2000;27,5;84,2
27/01/2025;2100;27,7;79,9
27/01/2025;2200;25,5;80,7
27/01/2025;2300;22,9;86,0
28/01/2025;0000;22,2;89,4
28/01/2025;0100;21,8;91,6
28/01/2025;0200;21,8;93,2
28/01/2025;0300;21,5;94,5
28/01/2025;0400;20,9;95,4
28/01/2025;0500;20,7;96,2
28/01/2025;0600;20,7;96,9
28/01/2025;0700;20,7;97,4
28/01/2025;0800;20,9;97,9
28/01/2025;0900;21,1;98,3
28/01/2025;1000;21,1;98,6
28/01/2025;1100;21,9;98,7
28/01/2025;1200;23,8;98,1
28/01/2025;1300;24,7;96,8
28/01/2025;1400;26,4;94,3
28/01/2025;1500;27,6;90,8
28/01/2025;1600;29,0;85,9
28/01/2025;1700;30,1;78,4
28/01/2025;1800;30,3;70,2
28/01/2025;1900;29,5;67,1
28/01/2025;2000;27,6;70,9
28/01/2025;2100;24,6;79,4
28/01/2025;2200;23,3;84,5
28/01/2025;2300;22,8;87,9
29/01/2025;0000;22,3;90,2
29/01/2025;0100;22,0;91,9
29/01/2025;0200;21,9;93,2
29/01/2025;0300;21,2;94,2
29/01/2025;0400;21,2;95,0
29/01/2025;0500;20,9;95,7
29/01/2025;0600;21,0;96,3
29/01/2025;0700;21,0;96,8
29/01/2025;0800;21,0;97,3
29/01/2025;0900;20,9;97,7
29/01/2025;1000;21,4;98,1
29/01/2025;1100;22,7;98,0
29/01/2025;1200;24,2;97,1
29/01/2025;1300;25,3;95,3
29/01/2025;1400;26,5;92,3
29/01/2025;1500;27,6;89,0
29/01/2025;1600;28,8;84,2
29/01/2025;1700;29,1;77,4
29/01/2025;1800;23,4;80,3
29/01/2025;1900;21,3;87,6
29/01/2025;2000;22,1;92,2
29/01/2025;2100;21,6;95,2
29/01/2025;2200;21,2;97,3
29/01/2025;2300;21,2;98,7
30/01/2025;0000;;
30/01/2025;0100;;
30/01/2025;0200;;
30/01/2025;0300;;
30/01/2025;0400;;
30/01/2025;0500;;
30/01/2025;0600;;
30/01/2025;0700;;
30/01/2025;0800;;
30/01/2025;0900;;
30/01/2025;1000;;
30/01/2025;1100;;
30/01/2025;1200;;
30/01/2025;1300;;
30/01/2025;1400;;
30/01/2025;1500;;
30/01/2025;1600;;
30/01/2025;1700;;
30/01/2025;1800;;
30/01/2025;1900;;
30/01/2025;2000;27,8;87,5
30/01/2025;2100;27,1;84,7
30/01/2025;2200;26,3;82,4
30/01/2025;2300;24,8;84,8
31/01/2025;0000;23,6;88,3
31/01/2025;0100;21,6;90,9
31/01/2025;0200;20,6;93,6
31/01/2025;0300;20,7;95,9
31/01/2025;0400;20,8;97,8
31/01/2025;0500;20,9;99,7
31/01/2025;0600;20,8;100,0
31/01/2025;0700;20,7;100,0
31/01/2025;0800;20,6;100,0
31/01/2025;0900;19,7;100,0
31/01/2025;1000;19,6;100,0
31/01/2025;1100;20,5;100,0
31/01/2025;1200;21,2;100,0
31/01/2025;1300;21,6;100,0
31/01/2025;1400;21,9;100,0
31/01/2025;1500;22,3;100,0
31/01/2025;1600;23,5;100,0
31/01/2025;1700;24,4;100,0
31/01/2025;1800;26,0;99,8
31/01/2025;1900;25,9;98,0
31/01/2025;2000;26,8;94,7
31/01/2025;2100;26,1;92,0
31/01/2025;2200;24,1;91,9
31/01/2025;2300;22,3;93,5
01/02/2025;0000;21,9;95,4
01/02/2025;0100;21,6;96,8
01/02/2025;0200;21,2;97,8
01/02/2025;0300;20,9;98,7
01/02/2025;0400;20,7;99,3
01/02/2025;0500;20,8;99,9
01/02/2025;0600;20,8;100,0
01/02/2025;0700;20,6;100,0
01/02/2025;0800;20,5;100,0
01/02/2025;0900;20,1;100,0
01/02/2025;1000;20,1;100,0
01/02/2025;1100;20,3;100,0
01/02/2025;1200;21,0;100,0
01/02/2025;1300;22,0;100,0
01/02/2025;1400;23,2;100,0
01/02/2025;1500;22,7;100,0
01/02/2025;1600;22,0;100,0
01/02/2025;1700;23,8;100,0
01/02/2025;1800;25,1;99,0
01/02/2025;1900;26,2;96,8
01/02/2025;2000;26,4;93,8
01/02/2025;2100;25,3;92,1
01/02/2025;2200;23,8;92,4
01/02/2025;2300;21,5;93,7
02/02/2025;0000;20,9;94,9
02/02/2025;0100;21,4;95,8
02/02/2025;0200;21,8;96,6
02/02/2025;0300;21,7;97,4
02/02/2025;0400;21,6;98,1
02/02/2025;0500;21,2;98,6
02/02/2025;0600;21,0;99,2
02/02/2025;0700;21,0;99,6
02/02/2025;0800;20,9;99,9
02/02/2025;0900;20,7;100,0
02/02/2025;1000;20,9;100,0
02/02/2025;1100;21,5;100,0
02/02/2025;1200;22,6;99,9
02/02/2025;1300;24,0;98,6
02/02/2025;1400;24,6;96,3
02/02/2025;1500;26,4;93,2
02/02/2025;1600;26,7;90,6
02/02/2025;1700;26,3;88,8
02/02/2025;1800;27,4;87,7
02/02/2025;1900;25,0;87,1
02/02/2025;2000;24,1;90,4
02/02/2025;2100;24,1;91,5
02/02/2025;2200;22,5;92,4
02/02/2025;2300;21,8;93,7
03/02/2025;0000;22,0;95,1
03/02/2025;0100;22,0;96,1
03/02/2025;0200;21,4;97,1
03/02/2025;0300;21,8;98,1
03/02/2025;0400;21,4;99,0
03/02/2025;0500;21,1;99,8
03/02/2025;0600;20,9;100,0
03/02/2025;0700;20,4;100,0
03/02/2025;0800;20,3;100,0
03/02/2025;0900;20,2;100,0
03/02/2025;1000;20,2;100,0
03/02/2025;1100;20,3;100,0
03/02/2025;1200;20,9;100,0
03/02/2025;1300;21,9;100,0
03/02/2025;1400;23,1;99,9
03/02/2025;1500;25,4;97,8
03/02/2025;1600;25,4;94,2
03/02/2025;1700;25,3;90,8
03/02/2025;1800;25,4;87,9
03/02/2025;1900;24,8;85,9
03/02/2025;2000;24,8;86,0
03/02/2025;2100;24,5;86,3
03/02/2025;2200;23,5;87,5
03/02/2025;2300;22,7;89,2
04/02/2025;0000;22,2;91,0
04/02/2025;0100;21,0;93,0
04/02/2025;0200;20,6;95,0
04/02/2025;0300;20,6;96,6
04/02/2025;0400;20,6;97,9
04/02/2025;0500;20,6;99,0
04/02/2025;0600;20,4;99,8
04/02/2025;0700;20,4;100,0
04/02/2025;0800;20,3;100,0
04/02/2025;0900;20,2;100,0
04/02/2025;1000;20,2;100,0
04/02/2025;1100;20,8;100,0
04/02/2025;1200;22,1;100,0
04/02/2025;1300;24,0;99,7
04/02/2025;1400;24,2;97,7
04/02/2025;1500;25,3;94,8
04/02/2025;1600;26,9;91,7
04/02/2025;1700;27,4;88,2
04/02/2025;1800;28,1;84,0
04/02/2025;1900;27,8;80,2
04/02/2025;2000;27,8;77,6
04/02/2025;2100;26,7;76,7
04/02/2025;2200;25,1;82,3
04/02/2025;2300;23,3;86,8
05/02/2025;0000;22,4;89,4
05/02/2025;0100;22,1;91,5
05/02/2025;0200;21,7;92,9
05/02/2025;0300;21,4;94,1
05/02/2025;0400;21,2;95,1
05/02/2025;0500;21,5;95,9
05/02/2025;0600;21,7;96,7
05/02/2025;0700;21,2;97,2
05/02/2025;0800;20,8;97,7
05/02/2025;0900;21,1;98,3
05/02/2025;1000;21,6;98,8
05/02/2025;1100;23,2;98,4
05/02/2025;1200;24,8;97,6
05/02/2025;1300;26,3;95,6
05/02/2025;1400;27,1;92,7
05/02/2025;1500;28,1;88,6
05/02/2025;1600;28,7;84,4
05/02/2025;1700;29,5;79,2
05/02/2025;1800;28,3;75,6
05/02/2025;1900;25,9;77,9
05/02/2025;2000;20,2;85,1
05/02/2025;2100;20,5;91,6
05/02/2025;2200;20,7;95,3
05/02/2025;2300;20,5;97,7
06/02/2025;0000;20,3;99,3
06/02/2025;0100;20,3;100,0
06/02/2025;0200;20,4;100,0
06/02/2025;0300;20,2;100,0
06/02/2025;0400;19,9;100,0
06/02/2025;0500;19,7;100,0
06/02/2025;0600;19,6;100,0
06/02/2025;0700;20,0;100,0
06/02/2025;0800;19,7;100,0
06/02/2025;0900;19,7;100,0
06/02/2025;1000;20,4;100,0
06/02/2025;1100;22,8;100,0
06/02/2025;1200;24,2;100,0
06/02/2025;1300;24,6;100,0
06/02/2025;1400;26,0;100,0
06/02/2025;1500;28,0;99,2
06/02/2025;1600;29,6;94,1
06/02/2025;1700;31,1;84,7
06/02/2025;1800;32,4;70,2
06/02/2025;1900;29,5;64,5
06/02/2025;2000;30,5;66,4
06/02/2025;2100;28,2;69,5
06/02/2025;2200;26,1;77,1
06/02/2025;2300;25,2;80,5
07/02/2025;0000;23,7;83,5
07/02/2025;0100;23,4;86,1
07/02/2025;0200;23,1;87,8
07/02/2025;0300;22,2;89,3
07/02/2025;0400;22,4;90,9
07/02/2025;0500;22,3;92,1
07/02/2025;0600;22,0;93,1
07/02/2025;0700;21,4;94,1
07/02/2025;0800;21,4;95,0
07/02/2025;0900;21,0;95,7
07/02/2025;1000;21,5;96,3
07/02/2025;1100;25,5;94,7
07/02/2025;1200;29,4;91,9
07/02/2025;1300;31,6;85,6
07/02/2025;1400;33,1;75,5
07/02/2025;1500;33,2;65,6
07/02/2025;1600;33,2;63,7
07/02/2025;1700;34,1;60,0
07/02/2025;1800;34,1;57,8
07/02/2025;1900;31,4;60,0
07/02/2025;2000;27,3;67,1
07/02/2025;2100;19,8;85,1
07/02/2025;2200;18,7;100,0
07/02/2025;2300;18,7;100,0
08/02/2025;0000;18,4;100,0
08/02/2025;0100;18,1;100,0
08/02/2025;0200;17,9;100,0
08/02/2025;0300;18,1;100,0
08/02/2025;0400;18,0;100,0
08/02/2025;0500;18,2;100,0
08/02/2025;0600;18,1;100,0
08/02/2025;0700;17,7;100,0
08/02/2025;0800;17,7;100,0
08/02/2025;0900;17,7;100,0
08/02/2025;1000;18,7;100,0
08/02/2025;1100;21,7;100,0
08/02/2025;1200;23,0;100,0
08/02/2025;1300;24,3;100,0
08/02/2025;1400;25,4;100,0
08/02/2025;1500;26,0;100,0
08/02/2025;1600;27,2;99,9
08/02/2025;1700;28,8;99,4
08/02/2025;1800;30,3;95,8
08/02/2025;1900;31,5;87,1
08/02/2025;2000;30,7;75,8
08/02/2025;2100;27,4;71,2
08/02/2025;2200;24,7;76,9
08/02/2025;2300;22,6;81,9
09/02/2025;0000;21,7;85,2
09/02/2025;0100;21,9;88,0
09/02/2025;0200;22,3;90,1
09/02/2025;0300;21,8;91,3
09/02/2025;0400;21,0;92,3
09/02/2025;0500;20,7;93,3
09/02/2025;0600;20,3;94,3
09/02/2025;0700;19,8;95,1
09/02/2025;0800;19,3;95,8
09/02/2025;0900;19,0;96,5
09/02/2025;1000;19,2;97,2
09/02/2025;1100;21,3;97,6
09/02/2025;1200;24,8;96,3
09/02/2025;1300;27,7;92,7
09/02/2025;1400;28,4;85,2
09/02/2025;1500;30,1;75,8
09/02/2025;1600;30,1;66,7
09/02/2025;1700;29,9;64,8
09/02/2025;1800;33,0;57,7
09/02/2025;1900;33,4;51,8
09/02/2025;2000;34,0;49,0
09/02/2025;2100;32,9;48,8
09/02/2025;2200;27,0;58,6
09/02/2025;2300;22,1;71,5
10/02/2025;0000;20,8;79,2
10/02/2025;0100;20,3;83,8
10/02/2025;0200;21,3;86,6
10/02/2025;0300;21,5;88,4
10/02/2025;0400;20,8;90,2
10/02/2025;0500;20,0;91,6
10/02/2025;0600;19,6;92,9
10/02/2025;0700;19,1;93,8
10/02/2025;0800;19,6;94,9
10/02/2025;0900;19,5;95,7
10/02/2025;1000;19,9;96,5
10/02/2025;1100;20,6;97,3
10/02/2025;1200;21,4;97,5
10/02/2025;1300;23,2;96,3
10/02/2025;1400;25,9;92,9
10/02/2025;1500;28,0;87,6
10/02/2025;1600;29,6;79,0
10/02/2025;1700;28,3;76,1
10/02/2025;1800;26,7;80,5
10/02/2025;1900;26,5;84,6
10/02/2025;2000;29,3;81,6
10/02/2025;2100;24,9;75,3
10/02/2025;2200;20,6;83,8
10/02/2025;2300;19,7;89,8
11/02/2025;0000;19,9;93,0
11/02/2025;0100;19,2;95,2
11/02/2025;0200;18,8;96,9
11/02/2025;0300;18,5;98,5
11/02/2025;0400;18,2;99,6
11/02/2025;0500;18,4;100,0
11/02/2025;0600;18,2;100,0
11/02/2025;0700;18,4;100,0
11/02/2025;0800;17,8;100,0
11/02/2025;0900;17,7;100,0
11/02/2025;1000;18,3;100,0
11/02/2025;1100;23,1;100,0
11/02/2025;1200;23,6;100,0
11/02/2025;1300;24,6;100,0
11/02/2025;1400;25,2;100,0
11/02/2025;1500;27,2;99,5
11/02/2025;1600;28,2;95,8
11/02/2025;1700;28,8;89,3
11/02/2025;1800;30,4;79,8
11/02/2025;1900;30,3;67,4
11/02/2025;2000;28,5;66,9
11/02/2025;2100;27,1;73,6
11/02/2025;2200;25,0;79,0
11/02/2025;2300;22,3;83,2
12/02/2025;0000;21,2;86,5
12/02/2025;0100;20,3;89,0
12/02/2025;0200;19,8;90,8
12/02/2025;0300;19,3;92,3
12/02/2025;0400;18,9;93,4
12/02/2025;0500;19,0;94,5
12/02/2025;0600;19,6;95,4
12/02/2025;0700;19,3;96,1
12/02/2025;0800;18,7;96,7
12/02/2025;0900;18,5;97,3
12/02/2025;1000;20,0;98,1
12/02/2025;1100;22,0;97,6
12/02/2025;1200;24,4;95,7
12/02/2025;1300;25,9;92,2
12/02/2025;1400;27,2;86,9
12/02/2025;1500;28,3;80,1
12/02/2025;1600;29,6;74,2
12/02/2025;1700;30,1;70,6
12/02/2025;1800;31,0;66,2
12/02/2025;1900;28,8;67,2
12/02/2025;2000;22,2;83,3
12/02/2025;2100;24,5;92,2
12/02/2025;2200;22,2;96,3
12/02/2025;2300;22,0;98,6
13/02/2025;0000;21,9;99,8
13/02/2025;0100;22,1;100,0
