"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"06/01/2025";"0400";"22,3";"";"";"73,3";"";"";"";"";"";"";"";"";"1,3";"";"";"";"0,0"
"06/01/2025";"0500";"22,0";"";"";"73,9";"";"";"";"";"";"";"";"";"1,1";"";"";"";"0,0"
"06/01/2025";"0600";"21,6";"";"";"75,9";"";"";"";"";"";"";"";"";"0,3";"";"";"";"0,0"
"06/01/2025";"0700";"20,8";"";"";"78,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/01/2025";"0800";"20,1";"";"";"81,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/01/2025";"0900";"19,8";"";"";"84,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/01/2025";"1000";"21,9";"";"";"79,2";"";"";"";"";"";"";"";"";"0,1";"";"";"";"0,0"
"06/01/2025";"1100";"23,6";"";"";"70,6";"";"";"";"";"";"";"";"";"0,5";"";"";"";"0,0"
"06/01/2025";"1200";"26,0";"";"";"61,4";"";"";"";"";"";"";"";"";"1,6";"";"";"";"0,0"
"06/01/2025";"1300";"27,6";"";"";"56,5";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,0"
"06/01/2025";"1400";"29,0";"";"";"51,9";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,0"
"06/01/2025";"1500";"30,1";"";"";"49,9";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"06/01/2025";"1600";"31,3";"";"";"43,2";"";"";"";"";"";"";"";"";"1,3";"";"";"";"0,0"
"06/01/2025";"1700";"31,8";"";"";"38,1";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"06/01/2025";"1800";"32,6";"";"";"30,2";"";"";"";"";"";"";"";"";"1,4";"";"";"";"0,0"
"06/01/2025";"1900";"32,1";"";"";"31,8";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,0"
"06/01/2025";"2000";"31,2";"";"";"34,4";"";"";"";"";"";"";"";"";"1,3";"";"";"";"0,0"
"06/01/2025";"2100";"30,9";"";"";"34,9";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"06/01/2025";"2200";"28,5";"";"";"46,8";"";"";"";"";"";"";"";"";"1,3";"";"";"";"0,0"
"06/01/2025";"2300";"25,4";"";"";"63,3";"";"";"";"";"";"";"";"";"1,7";"";"";"";"0,0"
"07/01/2025";"0000";"24,3";"";"";"66,4";"";"";"";"";"";"";"";"";"1,8";"";"";"";"0,0"
"07/01/2025";"0100";"23,8";"";"";"67,8";"";"";"";"";"";"";"";"";"1,7";"";"";"";"0,0"
"07/01/2025";"0200";"23,5";"";"";"68,6";"";"";"";"";"";"";"";"";"1,9";"";"";"";"0,0"
"07/01/2025";"0300";"23,1";"";"";"69,3";"";"";"";"";"";"";"";"";"1,7";"";"";"";"0,0"
"07/01/2025";"0400";"22,5";"";"";"71,4";"";"";"";"";"";"";"";"";"1,3";"";"";"";"0,0"
"07/01/2025";"0500";"22,1";"";"";"72,5";"";"";"";"";"";"";"";"";"0,9";"";"";"";"0,0"
"07/01/2025";"0600";"21,5";"";"";"74,6";"";"";"";"";"";"";"";"";"0,1";"";"";"";"0,0"
"07/01/2025";"0700";"21,8";"";"";"74,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/01/2025";"0800";"21,3";"";"";"76,9";"";"";"";"";"";"";"";"";"0,2";"";"";"";"0,0"
"07/01/2025";"0900";"21,3";"";"";"77,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/01/2025";"1000";"21,6";"";"";"78,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/01/2025";"1100";"22,6";"";"";"75,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/01/2025";"1200";"24,1";"";"";"69,6";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"07/01/2025";"1300";"25,3";"";"";"66,3";"";"";"";"";"";"";"";"";"1,1";"";"";"";"0,0"
"07/01/2025";"1400";"27,1";"";"";"60,0";"";"";"";"";"";"";"";"";"1,1";"";"";"";"0,0"
"07/01/2025";"1500";"28,4";"";"";"56,0";"";"";"";"";"";"";"";"";"0,8";"";"";"";"0,0"
"07/01/2025";"1600";"29,6";"";"";"53,2";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"07/01/2025";"1700";"30,8";"";"";"48,8";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"07/01/2025";"1800";"31,1";"";"";"47,6";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"07/01/2025";"1900";"31,2";"";"";"43,2";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"07/01/2025";"2000";"28,7";"";"";"48,2";"";"";"";"";"";"";"";"";"1,7";"";"";"";"0,0"
"07/01/2025";"2100";"26,0";"";"";"58,3";"";"";"";"";"";"";"";"";"2,3";"";"";"";"0,0"
"07/01/2025";"2200";"24,7";"";"";"62,9";"";"";"";"";"";"";"";"";"2,0";"";"";"";"0,0"
"07/01/2025";"2300";"23,7";"";"";"65,7";"";"";"";"";"";"";"";"";"1,6";"";"";"";"0,0"
"08/01/2025";"0000";"23,3";"";"";"65,8";"";"";"";"";"";"";"";"";"1,4";"";"";"";"0,0"
"08/01/2025";"0100";"23,1";"";"";"66,2";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,0"
"08/01/2025";"0200";"22,3";"";"";"67,8";"";"";"";"";"";"";"";"";"1,7";"";"";"";"0,0"
"08/01/2025";"0300";"21,8";"";"";"70,0";"";"";"";"";"";"";"";"";"1,1";"";"";"";"0,0"
"08/01/2025";"0400";"21,4";"";"";"71,8";"";"";"";"";"";"";"";"";"0,7";"";"";"";"0,0"
"08/01/2025";"0500";"20,4";"";"";"75,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/01/2025";"0600";"19,8";"";"";"77,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/01/2025";"0700";"18,2";"";"";"82,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/01/2025";"0800";"18,2";"";"";"86,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/01/2025";"0900";"19,7";"";"";"83,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/01/2025";"1000";"21,1";"";"";"77,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/01/2025";"1100";"23,5";"";"";"66,8";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,0"
"08/01/2025";"1200";"25,4";"";"";"59,6";"";"";"";"";"";"";"";"";"1,7";"";"";"";"0,0"
"08/01/2025";"1300";"27,3";"";"";"53,6";"";"";"";"";"";"";"";"";"1,4";"";"";"";"0,0"
"08/01/2025";"1400";"28,8";"";"";"48,9";"";"";"";"";"";"";"";"";"1,3";"";"";"";"0,0"
"08/01/2025";"1500";"29,6";"";"";"46,9";"";"";"";"";"";"";"";"";"0,9";"";"";"";"0,0"
"08/01/2025";"1600";"30,7";"";"";"43,4";"";"";"";"";"";"";"";"";"1,1";"";"";"";"0,0"
"08/01/2025";"1700";"30,7";"";"";"41,9";"";"";"";"";"";"";"";"";"1,1";"";"";"";"0,0"
"08/01/2025";"1800";"31,6";"";"";"37,4";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,0"
"08/01/2025";"1900";"32,4";"";"";"36,0";"";"";"";"";"";"";"";"";"1,6";"";"";"";"0,0"
"08/01/2025";"2000";"31,0";"";"";"41,0";"";"";"";"";"";"";"";"";"1,7";"";"";"";"0,0"
"08/01/2025";"2100";"27,8";"";"";"53,9";"";"";"";"";"";"";"";"";"2,0";"";"";"";"0,0"
"08/01/2025";"2200";"25,4";"";"";"59,5";"";"";"";"";"";"";"";"";"2,2";"";"";"";"0,0"
"08/01/2025";"2300";"24,2";"";"";"62,1";"";"";"";"";"";"";"";"";"1,8";"";"";"";"0,0"
"09/01/2025";"0000";"23,6";"";"";"65,0";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,0"
"09/01/2025";"0100";"23,2";"";"";"67,3";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,0"
"09/01/2025";"0200";"22,9";"";"";"68,4";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,0"
"09/01/2025";"0300";"22,8";"";"";"66,6";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"09/01/2025";"0400";"22,4";"";"";"65,6";"";"";"";"";"";"";"";"";"1,3";"";"";"";"0,0"
"09/01/2025";"0500";"21,2";"";"";"71,5";"";"";"";"";"";"";"";"";"0,4";"";"";"";"0,0"
"09/01/2025";"0600";"20,8";"";"";"74,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/01/2025";"0700";"20,4";"";"";"76,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/01/2025";"0800";"20,9";"";"";"73,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/01/2025";"0900";"21,0";"";"";"72,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/01/2025";"1000";"21,4";"";"";"71,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/01/2025";"1100";"22,3";"";"";"70,0";"";"";"";"";"";"";"";"";"0,3";"";"";"";"0,0"
"09/01/2025";"1200";"24,2";"";"";"63,4";"";"";"";"";"";"";"";"";"1,6";"";"";"";"0,0"
"09/01/2025";"1300";"25,7";"";"";"59,0";"";"";"";"";"";"";"";"";"1,7";"";"";"";"0,0"
"09/01/2025";"1400";"27,2";"";"";"53,1";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,0"
"09/01/2025";"1500";"27,6";"";"";"51,9";"";"";"";"";"";"";"";"";"1,0";"";"";"";"0,0"
"09/01/2025";"1600";"29,0";"";"";"48,2";"";"";"";"";"";"";"";"";"1,0";"";"";"";"0,0"
"09/01/2025";"1700";"29,3";"";"";"48,5";"";"";"";"";"";"";"";"";"1,3";"";"";"";"0,0"
"09/01/2025";"1800";"29,1";"";"";"47,5";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,0"
"09/01/2025";"1900";"28,7";"";"";"48,3";"";"";"";"";"";"";"";"";"1,8";"";"";"";"0,0"
