"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"09/01/2022";"2000";"17,9";"";"";"89,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,5"
"09/01/2022";"2100";"17,5";"";"";"88,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"09/01/2022";"2200";"17,4";"";"";"80,1";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"09/01/2022";"2300";"17,6";"";"";"83,4";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"10/01/2022";"0000";"16,7";"";"";"90,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"10/01/2022";"0100";"17,3";"";"";"88,1";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"10/01/2022";"0200";"17,4";"";"";"90,0";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"10/01/2022";"0300";"17,6";"";"";"89,6";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"10/01/2022";"0400";"17,6";"";"";"89,7";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"10/01/2022";"0500";"17,7";"";"";"90,0";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"10/01/2022";"0600";"17,6";"";"";"90,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
